Time(s),X-Position (X[2]),Y-Position (X[1]),Input U
1.14470000e+002,4.52113160e-001,-1.76969300e+000,5.31938192e-001
1.14480000e+002,4.34391655e-001,-1.78169059e+000,5.31900012e-001
1.14490000e+002,4.16550311e-001,-1.79370795e+000,5.31861833e-001
1.14500000e+002,3.98588953e-001,-1.80574082e+000,5.31823656e-001
1.14510000e+002,3.80507448e-001,-1.81778466e+000,5.31785480e-001
1.14520000e+002,3.62305711e-001,-1.82983469e+000,5.31747306e-001
1.14530000e+002,3.43983704e-001,-1.84188589e+000,5.31709134e-001
1.14540000e+002,3.25541442e-001,-1.85393296e+000,5.31670963e-001
1.14550000e+002,3.06978994e-001,-1.86597035e+000,5.31632794e-001
1.14560000e+002,2.88296486e-001,-1.87799222e+000,5.31594626e-001
1.14570000e+002,2.69494102e-001,-1.88999244e+000,5.31556460e-001
1.14580000e+002,2.50572091e-001,-1.90196462e+000,5.31518295e-001
1.14590000e+002,2.31530766e-001,-1.91390206e+000,5.31480132e-001
1.14600000e+002,2.12370508e-001,-1.92579776e+000,5.31441971e-001
1.14610000e+002,1.93091769e-001,-1.93764442e+000,5.31403811e-001
1.14620000e+002,1.73695078e-001,-1.94943443e+000,5.31365653e-001
1.14630000e+002,1.54181038e-001,-1.96115986e+000,5.31327497e-001
1.14640000e+002,1.34550336e-001,-1.97281247e+000,5.31289342e-001
1.14650000e+002,1.14803740e-001,-1.98438369e+000,5.31251188e-001
1.14660000e+002,9.49421077e-002,-1.99586463e+000,5.31213037e-001
1.14670000e+002,7.49663849e-002,-2.00724608e+000,5.31174886e-001
1.14680000e+002,5.48776125e-002,-2.01851847e+000,5.31136738e-001
1.14690000e+002,3.46769278e-002,-2.02967194e+000,5.31098591e-001
1.14700000e+002,1.43655686e-002,-2.04069626e+000,5.31060445e-001
1.14710000e+002,-6.05512389e-003,-2.05158090e+000,5.31022301e-001
1.14720000e+002,-2.65837014e-002,-2.06231497e+000,5.30984159e-001
1.14730000e+002,-4.72186057e-002,-2.07288728e+000,5.30946018e-001
1.14740000e+002,-6.79581648e-002,-2.08328628e+000,5.30907879e-001
1.14750000e+002,-8.88005903e-002,-2.09350013e+000,5.30869742e-001
1.14760000e+002,-1.09743974e-001,-2.10351666e+000,5.30831606e-001
1.14770000e+002,-1.30786284e-001,-2.11332339e+000,5.30793471e-001
1.14780000e+002,-1.51925363e-001,-2.12290754e+000,5.30755338e-001
1.14790000e+002,-1.73158924e-001,-2.13225602e+000,5.30717207e-001
1.14800000e+002,-1.94484550e-001,-2.14135548e+000,5.30679078e-001
1.14810000e+002,-2.15899686e-001,-2.15019228e+000,5.30640950e-001
1.14820000e+002,-2.37401642e-001,-2.15875252e+000,5.30602823e-001
1.14830000e+002,-2.58987589e-001,-2.16702207e+000,5.30564698e-001
1.14840000e+002,-2.80654552e-001,-2.17498655e+000,5.30526575e-001
1.14850000e+002,-3.02399414e-001,-2.18263138e+000,5.30488453e-001
1.14860000e+002,-3.24218913e-001,-2.18994179e+000,5.30450333e-001
1.14870000e+002,-3.46109635e-001,-2.19690283e+000,5.30412215e-001
1.14880000e+002,-3.68068018e-001,-2.20349940e+000,5.30374098e-001
1.14890000e+002,-3.90090350e-001,-2.20971627e+000,5.30335982e-001
1.14900000e+002,-4.12172763e-001,-2.21553812e+000,5.30297868e-001
1.14910000e+002,-4.34311240e-001,-2.22094955e+000,5.30259756e-001
1.14920000e+002,-4.56501606e-001,-2.22593513e+000,5.30221646e-001
1.14930000e+002,-4.78739534e-001,-2.23047939e+000,5.30183537e-001
1.14940000e+002,-5.01020544e-001,-2.23456691e+000,5.30145429e-001
1.14950000e+002,-5.23339999e-001,-2.23818231e+000,5.30107323e-001
1.14960000e+002,-5.45693112e-001,-2.24131029e+000,5.30069219e-001
1.14970000e+002,-5.68074941e-001,-2.24393569e+000,5.30031116e-001
1.14980000e+002,-5.90480397e-001,-2.24604350e+000,5.29993015e-001
1.14990000e+002,-6.12904239e-001,-2.24761893e+000,5.29954915e-001
1.15000000e+002,-6.35341081e-001,-2.24864743e+000,5.29916817e-001
1.15010000e+002,-6.57785393e-001,-2.24911473e+000,5.29878721e-001
1.15020000e+002,-6.80231505e-001,-2.24900689e+000,5.29840626e-001
1.15030000e+002,-7.02673608e-001,-2.24831034e+000,5.29802533e-001
1.15040000e+002,-7.25105762e-001,-2.24701194e+000,5.29764441e-001
1.15050000e+002,-7.47521895e-001,-2.24509901e+000,5.29726351e-001
1.15060000e+002,-7.69915813e-001,-2.24255935e+000,5.29688263e-001
1.15070000e+002,-7.92281203e-001,-2.23938134e+000,5.29650176e-001
1.15080000e+002,-8.14611639e-001,-2.23555394e+000,5.29612090e-001
1.15090000e+002,-8.36900587e-001,-2.23106677e+000,5.29574007e-001
1.15100000e+002,-8.59141413e-001,-2.22591010e+000,5.29535925e-001
1.15110000e+002,-8.81327390e-001,-2.22007496e+000,5.29497844e-001
1.15120000e+002,-9.03451706e-001,-2.21355313e+000,5.29459765e-001
1.15130000e+002,-9.25507470e-001,-2.20633721e+000,5.29421687e-001
1.15140000e+002,-9.47487720e-001,-2.19842063e+000,5.29383612e-001
1.15150000e+002,-9.69385436e-001,-2.18979773e+000,5.29345537e-001
1.15160000e+002,-9.91193544e-001,-2.18046375e+000,5.29307465e-001
1.15170000e+002,-1.01290493e+000,-2.17041490e+000,5.29269393e-001
1.15180000e+002,-1.03451244e+000,-2.15964836e+000,5.29231324e-001
1.15190000e+002,-1.05600890e+000,-2.14816234e+000,5.29193256e-001
1.15200000e+002,-1.07738713e+000,-2.13595608e+000,5.29155190e-001
1.15210000e+002,-1.09863994e+000,-2.12302986e+000,5.29117125e-001
1.15220000e+002,-1.11976015e+000,-2.10938507e+000,5.29079062e-001
1.15230000e+002,-1.14074061e+000,-2.09502417e+000,5.29041000e-001
1.15240000e+002,-1.16157418e+000,-2.07995072e+000,5.29002940e-001
1.15250000e+002,-1.18225377e+000,-2.06416941e+000,5.28964881e-001
1.15260000e+002,-1.20277235e+000,-2.04768603e+000,5.28926824e-001
1.15270000e+002,-1.22312294e+000,-2.03050749e+000,5.28888769e-001
1.15280000e+002,-1.24329865e+000,-2.01264180e+000,5.28850715e-001
1.15290000e+002,-1.26329266e+000,-1.99409808e+000,5.28812663e-001
1.15300000e+002,-1.28309825e+000,-1.97488654e+000,5.28774612e-001
1.15310000e+002,-1.30270882e+000,-1.95501844e+000,5.28736563e-001
1.15320000e+002,-1.32211788e+000,-1.93450611e+000,5.28698516e-001
1.15330000e+002,-1.34131906e+000,-1.91336290e+000,5.28660470e-001
1.15340000e+002,-1.36030613e+000,-1.89160314e+000,5.28622426e-001
1.15350000e+002,-1.37907302e+000,-1.86924215e+000,5.28584383e-001
1.15360000e+002,-1.39761381e+000,-1.84629615e+000,5.28546342e-001
1.15370000e+002,-1.41592274e+000,-1.82278226e+000,5.28508302e-001
1.15380000e+002,-1.43399424e+000,-1.79871844e+000,5.28470264e-001
1.15390000e+002,-1.45182291e+000,-1.77412345e+000,5.28432228e-001
1.15400000e+002,-1.46940355e+000,-1.74901678e+000,5.28394193e-001
1.15410000e+002,-1.48673115e+000,-1.72341864e+000,5.28356160e-001
1.15420000e+002,-1.50380091e+000,-1.69734986e+000,5.28318128e-001
1.15430000e+002,-1.52060824e+000,-1.67083186e+000,5.28280098e-001
1.15440000e+002,-1.53714877e+000,-1.64388662e+000,5.28242070e-001
1.15450000e+002,-1.55341833e+000,-1.61653653e+000,5.28204043e-001
1.15460000e+002,-1.56941302e+000,-1.58880444e+000,5.28166017e-001
1.15470000e+002,-1.58512912e+000,-1.56071352e+000,5.28127993e-001
1.15480000e+002,-1.60056318e+000,-1.53228723e+000,5.28089971e-001
1.15490000e+002,-1.61571197e+000,-1.50354927e+000,5.28051950e-001
1.15500000e+002,-1.63057249e+000,-1.47452347e+000,5.28013931e-001
1.15510000e+002,-1.64514200e+000,-1.44523379e+000,5.27975914e-001
1.15520000e+002,-1.65941798e+000,-1.41570423e+000,5.27937898e-001
1.15530000e+002,-1.67339815e+000,-1.38595875e+000,5.27899884e-001
1.15540000e+002,-1.68708048e+000,-1.35602125e+000,5.27861871e-001
1.15550000e+002,-1.70046318e+000,-1.32591550e+000,5.27823860e-001
1.15560000e+002,-1.71354467e+000,-1.29566506e+000,5.27785850e-001
1.15570000e+002,-1.72632365e+000,-1.26529328e+000,5.27747842e-001
1.15580000e+002,-1.73879900e+000,-1.23482319e+000,5.27709835e-001
1.15590000e+002,-1.75096986e+000,-1.20427750e+000,5.27671830e-001
1.15600000e+002,-1.76283559e+000,-1.17367853e+000,5.27633827e-001
1.15610000e+002,-1.77439577e+000,-1.14304816e+000,5.27595825e-001
1.15620000e+002,-1.78565018e+000,-1.11240781e+000,5.27557825e-001
1.15630000e+002,-1.79659885e+000,-1.08177839e+000,5.27519827e-001
1.15640000e+002,-1.80724197e+000,-1.05118028e+000,5.27481830e-001
1.15650000e+002,-1.81757997e+000,-1.02063326e+000,5.27443834e-001
1.15660000e+002,-1.82761344e+000,-9.90156549e-001,5.27405840e-001
1.15670000e+002,-1.83734318e+000,-9.59768699e-001,5.27367848e-001
1.15680000e+002,-1.84677017e+000,-9.29487634e-001,5.27329857e-001
1.15690000e+002,-1.85589556e+000,-8.99330602e-001,5.27291868e-001
1.15700000e+002,-1.86472068e+000,-8.69314165e-001,5.27253880e-001
1.15710000e+002,-1.87324700e+000,-8.39454187e-001,5.27215894e-001
1.15720000e+002,-1.88147616e+000,-8.09765819e-001,5.27177910e-001
1.15730000e+002,-1.88940995e+000,-7.80263494e-001,5.27139927e-001
1.15740000e+002,-1.89705029e+000,-7.50960920e-001,5.27101946e-001
1.15750000e+002,-1.90439925e+000,-7.21871075e-001,5.27063966e-001
1.15760000e+002,-1.91145901e+000,-6.93006211e-001,5.27025988e-001
1.15770000e+002,-1.91823187e+000,-6.64377852e-001,5.26988011e-001
1.15780000e+002,-1.92472024e+000,-6.35996800e-001,5.26950036e-001
1.15790000e+002,-1.93092665e+000,-6.07873137e-001,5.26912063e-001
1.15800000e+002,-1.93685372e+000,-5.80016238e-001,5.26874091e-001
1.15810000e+002,-1.94250414e+000,-5.52434778e-001,5.26836120e-001
1.15820000e+002,-1.94788071e+000,-5.25136741e-001,5.26798152e-001
1.15830000e+002,-1.95298629e+000,-4.98129438e-001,5.26760185e-001
1.15840000e+002,-1.95782382e+000,-4.71419515e-001,5.26722219e-001
1.15850000e+002,-1.96239630e+000,-4.45012974e-001,5.26684255e-001
1.15860000e+002,-1.96670678e+000,-4.18915183e-001,5.26646292e-001
1.15870000e+002,-1.97075837e+000,-3.93130901e-001,5.26608332e-001
1.15880000e+002,-1.97455422e+000,-3.67664288e-001,5.26570372e-001
1.15890000e+002,-1.97809751e+000,-3.42518932e-001,5.26532415e-001
1.15900000e+002,-1.98139147e+000,-3.17697861e-001,5.26494458e-001
1.15910000e+002,-1.98443935e+000,-2.93203567e-001,5.26456504e-001
1.15920000e+002,-1.98724442e+000,-2.69038027e-001,5.26418551e-001
1.15930000e+002,-1.98980997e+000,-2.45202720e-001,5.26380599e-001
1.15940000e+002,-1.99213929e+000,-2.21698653e-001,5.26342649e-001
1.15950000e+002,-1.99423571e+000,-1.98526375e-001,5.26304701e-001
1.15960000e+002,-1.99610252e+000,-1.75686005e-001,5.26266754e-001
1.15970000e+002,-1.99774305e+000,-1.53177247e-001,5.26228809e-001
1.15980000e+002,-1.99916059e+000,-1.30999416e-001,5.26190866e-001
1.15990000e+002,-2.00035845e+000,-1.09151454e-001,5.26152924e-001
1.16000000e+002,-2.00133991e+000,-8.76319502e-002,5.26114983e-001
1.16010000e+002,-2.00210824e+000,-6.64391659e-002,5.26077044e-001
1.16020000e+002,-2.00266669e+000,-4.55710489e-002,5.26039107e-001
1.16030000e+002,-2.00301849e+000,-2.50252547e-002,5.26001171e-001
1.16040000e+002,-2.00316685e+000,-4.79916485e-003,5.25963237e-001
1.16050000e+002,-2.00311493e+000,1.51100945e-002,5.25925304e-001
1.16060000e+002,-2.00286590e+000,3.47056354e-002,5.25887373e-001
1.16070000e+002,-2.00242285e+000,5.39907906e-002,5.25849444e-001
1.16080000e+002,-2.00178888e+000,7.29690969e-002,5.25811516e-001
1.16090000e+002,-2.00096702e+000,9.16442793e-002,5.25773589e-001
1.16100000e+002,-1.99996028e+000,1.10020235e-001,5.25735665e-001
1.16110000e+002,-1.99877163e+000,1.28101021e-001,5.25697741e-001
1.16120000e+002,-1.99740399e+000,1.45890833e-001,5.25659820e-001
1.16130000e+002,-1.99586025e+000,1.63394001e-001,5.25621900e-001
1.16140000e+002,-1.99414323e+000,1.80614970e-001,5.25583981e-001
1.16150000e+002,-1.99225575e+000,1.97558288e-001,5.25546064e-001
1.16160000e+002,-1.99020054e+000,2.14228596e-001,5.25508149e-001
1.16170000e+002,-1.98798031e+000,2.30630615e-001,5.25470235e-001
1.16180000e+002,-1.98559770e+000,2.46769135e-001,5.25432323e-001
1.16190000e+002,-1.98305533e+000,2.62649008e-001,5.25394412e-001
1.16200000e+002,-1.98035575e+000,2.78275133e-001,5.25356503e-001
1.16210000e+002,-1.97750148e+000,2.93652452e-001,5.25318596e-001
1.16220000e+002,-1.97449495e+000,3.08785937e-001,5.25280690e-001
1.16230000e+002,-1.97133860e+000,3.23680584e-001,5.25242785e-001
1.16240000e+002,-1.96803477e+000,3.38341407e-001,5.25204882e-001
1.16250000e+002,-1.96458577e+000,3.52773427e-001,5.25166981e-001
1.16260000e+002,-1.96099387e+000,3.66981668e-001,5.25129081e-001
1.16270000e+002,-1.95726126e+000,3.80971151e-001,5.25091183e-001
1.16280000e+002,-1.95339011e+000,3.94746885e-001,5.25053287e-001
1.16290000e+002,-1.94938253e+000,4.08313866e-001,5.25015392e-001
1.16300000e+002,-1.94524058e+000,4.21677068e-001,5.24977498e-001
1.16310000e+002,-1.94096625e+000,4.34841442e-001,5.24939606e-001
1.16320000e+002,-1.93656152e+000,4.47811908e-001,5.24901716e-001
1.16330000e+002,-1.93202830e+000,4.60593354e-001,5.24863827e-001
1.16340000e+002,-1.92736843e+000,4.73190630e-001,5.24825940e-001
1.16350000e+002,-1.92258375e+000,4.85608549e-001,5.24788054e-001
1.16360000e+002,-1.91767602e+000,4.97851879e-001,5.24750170e-001
1.16370000e+002,-1.91264695e+000,5.09925342e-001,5.24712288e-001
1.16380000e+002,-1.90749822e+000,5.21833612e-001,5.24674407e-001
1.16390000e+002,-1.90223145e+000,5.33581316e-001,5.24636528e-001
1.16400000e+002,-1.89684822e+000,5.45173024e-001,5.24598650e-001
1.16410000e+002,-1.89135006e+000,5.56613256e-001,5.24560774e-001
1.16420000e+002,-1.88573848e+000,5.67906475e-001,5.24522899e-001
1.16430000e+002,-1.88001490e+000,5.79057088e-001,5.24485026e-001
1.16440000e+002,-1.87418073e+000,5.90069446e-001,5.24447154e-001
1.16450000e+002,-1.86823734e+000,6.00947837e-001,5.24409284e-001
1.16460000e+002,-1.86218603e+000,6.11696495e-001,5.24371416e-001
1.16470000e+002,-1.85602808e+000,6.22319592e-001,5.24333549e-001
1.16480000e+002,-1.84976472e+000,6.32821238e-001,5.24295684e-001
1.16490000e+002,-1.84339715e+000,6.43205486e-001,5.24257820e-001
1.16500000e+002,-1.83692651e+000,6.53476325e-001,5.24219958e-001
1.16510000e+002,-1.83035392e+000,6.63637685e-001,5.24182098e-001
1.16520000e+002,-1.82368045e+000,6.73693436e-001,5.24144239e-001
1.16530000e+002,-1.81690713e+000,6.83647386e-001,5.24106381e-001
1.16540000e+002,-1.81003497e+000,6.93503282e-001,5.24068525e-001
1.16550000e+002,-1.80306492e+000,7.03264814e-001,5.24030671e-001
1.16560000e+002,-1.79599791e+000,7.12935611e-001,5.23992818e-001
1.16570000e+002,-1.78883482e+000,7.22519240e-001,5.23954967e-001
1.16580000e+002,-1.78157651e+000,7.32019214e-001,5.23917117e-001
1.16590000e+002,-1.77422380e+000,7.41438987e-001,5.23879269e-001
1.16600000e+002,-1.76677746e+000,7.50781952e-001,5.23841423e-001
1.16610000e+002,-1.75923824e+000,7.60051450e-001,5.23803578e-001
1.16620000e+002,-1.75160688e+000,7.69250764e-001,5.23765734e-001
1.16630000e+002,-1.74388404e+000,7.78383123e-001,5.23727893e-001
1.16640000e+002,-1.73607038e+000,7.87451699e-001,5.23690052e-001
1.16650000e+002,-1.72816652e+000,7.96459615e-001,5.23652214e-001
1.16660000e+002,-1.72017305e+000,8.05409936e-001,5.23614376e-001
1.16670000e+002,-1.71209054e+000,8.14305680e-001,5.23576541e-001
1.16680000e+002,-1.70391951e+000,8.23149812e-001,5.23538707e-001
1.16690000e+002,-1.69566045e+000,8.31945247e-001,5.23500874e-001
1.16700000e+002,-1.68731385e+000,8.40694851e-001,5.23463044e-001
1.16710000e+002,-1.67888015e+000,8.49401442e-001,5.23425214e-001
1.16720000e+002,-1.67035976e+000,8.58067791e-001,5.23387386e-001
1.16730000e+002,-1.66175307e+000,8.66696623e-001,5.23349560e-001
1.16740000e+002,-1.65306044e+000,8.75290617e-001,5.23311736e-001
1.16750000e+002,-1.64428220e+000,8.83852407e-001,5.23273913e-001
1.16760000e+002,-1.63541867e+000,8.92384585e-001,5.23236091e-001
1.16770000e+002,-1.62647013e+000,9.00889699e-001,5.23198271e-001
1.16780000e+002,-1.61743682e+000,9.09370255e-001,5.23160453e-001
1.16790000e+002,-1.60831900e+000,9.17828718e-001,5.23122636e-001
1.16800000e+002,-1.59911686e+000,9.26267515e-001,5.23084821e-001
1.16810000e+002,-1.58983059e+000,9.34689031e-001,5.23047007e-001
1.16820000e+002,-1.58046034e+000,9.43095614e-001,5.23009195e-001
1.16830000e+002,-1.57100627e+000,9.51489573e-001,5.22971384e-001
1.16840000e+002,-1.56146848e+000,9.59873183e-001,5.22933575e-001
1.16850000e+002,-1.55184706e+000,9.68248679e-001,5.22895768e-001
1.16860000e+002,-1.54214209e+000,9.76618262e-001,5.22857962e-001
1.16870000e+002,-1.53235360e+000,9.84984101e-001,5.22820157e-001
1.16880000e+002,-1.52248164e+000,9.93348325e-001,5.22782354e-001
1.16890000e+002,-1.51252620e+000,1.00171304e+000,5.22744553e-001
1.16900000e+002,-1.50248727e+000,1.01008030e+000,5.22706754e-001
1.16910000e+002,-1.49236482e+000,1.01845215e+000,5.22668955e-001
1.16920000e+002,-1.48215878e+000,1.02683058e+000,5.22631159e-001
1.16930000e+002,-1.47186908e+000,1.03521757e+000,5.22593364e-001
1.16940000e+002,-1.46149563e+000,1.04361506e+000,5.22555570e-001
1.16950000e+002,-1.45103831e+000,1.05202496e+000,5.22517779e-001
1.16960000e+002,-1.44049700e+000,1.06044915e+000,5.22479988e-001
1.16970000e+002,-1.42987153e+000,1.06888947e+000,5.22442199e-001
1.16980000e+002,-1.41916173e+000,1.07734774e+000,5.22404412e-001
1.16990000e+002,-1.40836743e+000,1.08582577e+000,5.22366627e-001
1.17000000e+002,-1.39748841e+000,1.09432531e+000,5.22328843e-001
1.17010000e+002,-1.38652445e+000,1.10284809e+000,5.22291060e-001
1.17020000e+002,-1.37547531e+000,1.11139582e+000,5.22253279e-001
1.17030000e+002,-1.36434073e+000,1.11997018e+000,5.22215500e-001
1.17040000e+002,-1.35312044e+000,1.12857281e+000,5.22177722e-001
1.17050000e+002,-1.34181414e+000,1.13720534e+000,5.22139945e-001
1.17060000e+002,-1.33042154e+000,1.14586936e+000,5.22102171e-001
1.17070000e+002,-1.31894231e+000,1.15456642e+000,5.22064397e-001
1.17080000e+002,-1.30737610e+000,1.16329807e+000,5.22026626e-001
1.17090000e+002,-1.29572258e+000,1.17206581e+000,5.21988856e-001
1.17100000e+002,-1.28398137e+000,1.18087112e+000,5.21951087e-001
1.17110000e+002,-1.27215209e+000,1.18971543e+000,5.21913320e-001
1.17120000e+002,-1.26023434e+000,1.19860018e+000,5.21875555e-001
1.17130000e+002,-1.24822771e+000,1.20752673e+000,5.21837791e-001
1.17140000e+002,-1.23613178e+000,1.21649646e+000,5.21800029e-001
1.17150000e+002,-1.22394611e+000,1.22551067e+000,5.21762268e-001
1.17160000e+002,-1.21167026e+000,1.23457067e+000,5.21724509e-001
1.17170000e+002,-1.19930374e+000,1.24367771e+000,5.21686751e-001
1.17180000e+002,-1.18684611e+000,1.25283300e+000,5.21648995e-001
1.17190000e+002,-1.17429685e+000,1.26203775e+000,5.21611241e-001
1.17200000e+002,-1.16165548e+000,1.27129310e+000,5.21573488e-001
1.17210000e+002,-1.14892148e+000,1.28060017e+000,5.21535736e-001
1.17220000e+002,-1.13609434e+000,1.28996004e+000,5.21497986e-001
1.17230000e+002,-1.12317351e+000,1.29937374e+000,5.21460238e-001
1.17240000e+002,-1.11015847e+000,1.30884228e+000,5.21422491e-001
1.17250000e+002,-1.09704865e+000,1.31836661e+000,5.21384746e-001
1.17260000e+002,-1.08384349e+000,1.32794764e+000,5.21347003e-001
1.17270000e+002,-1.07054243e+000,1.33758625e+000,5.21309261e-001
1.17280000e+002,-1.05714488e+000,1.34728325e+000,5.21271520e-001
1.17290000e+002,-1.04365026e+000,1.35703941e+000,5.21233781e-001
1.17300000e+002,-1.03005798e+000,1.36685546e+000,5.21196044e-001
1.17310000e+002,-1.01636743e+000,1.37673207e+000,5.21158308e-001
1.17320000e+002,-1.00257801e+000,1.38666985e+000,5.21120574e-001
1.17330000e+002,-9.88689095e-001,1.39666937e+000,5.21082841e-001
1.17340000e+002,-9.74700079e-001,1.40673112e+000,5.21045110e-001
1.17350000e+002,-9.60610332e-001,1.41685553e+000,5.21007380e-001
1.17360000e+002,-9.46419230e-001,1.42704300e+000,5.20969652e-001
1.17370000e+002,-9.32126140e-001,1.43729381e+000,5.20931925e-001
1.17380000e+002,-9.17730429e-001,1.44760822e+000,5.20894200e-001
1.17390000e+002,-9.03231461e-001,1.45798639e+000,5.20856477e-001
1.17400000e+002,-8.88628601e-001,1.46842840e+000,5.20818755e-001
1.17410000e+002,-8.73921209e-001,1.47893427e+000,5.20781035e-001
1.17420000e+002,-8.59108650e-001,1.48950393e+000,5.20743316e-001
1.17430000e+002,-8.44190288e-001,1.50013722e+000,5.20705599e-001
1.17440000e+002,-8.29165488e-001,1.51083390e+000,5.20667883e-001
1.17450000e+002,-8.14033620e-001,1.52159363e+000,5.20630169e-001
1.17460000e+002,-7.98794056e-001,1.53241597e+000,5.20592457e-001
1.17470000e+002,-7.83446174e-001,1.54330039e+000,5.20554746e-001
1.17480000e+002,-7.67989358e-001,1.55424626e+000,5.20517036e-001
1.17490000e+002,-7.52422998e-001,1.56525281e+000,5.20479328e-001
1.17500000e+002,-7.36746493e-001,1.57631919e+000,5.20441622e-001
1.17510000e+002,-7.20959251e-001,1.58744442e+000,5.20403917e-001
1.17520000e+002,-7.05060688e-001,1.59862739e+000,5.20366214e-001
1.17530000e+002,-6.89050237e-001,1.60986687e+000,5.20328512e-001
1.17540000e+002,-6.72927338e-001,1.62116149e+000,5.20290812e-001
1.17550000e+002,-6.56691449e-001,1.63250976e+000,5.20253114e-001
1.17560000e+002,-6.40342044e-001,1.64391002e+000,5.20215417e-001
1.17570000e+002,-6.23878611e-001,1.65536048e+000,5.20177721e-001
1.17580000e+002,-6.07300660e-001,1.66685919e+000,5.20140027e-001
